"","observed","mean.simulated","lowCI","uppCI","sign"
"Acidovorax sp. CF316",4.78769601930036,16.4860160606012,11.3724928366762,21.5136565482503,"SPECIALIST"
"Acidovorax sp. HDW3",1.14827995255042,12.6713929103692,8.065,16.990037593985,"SPECIALIST"
"Acidovorax sp. JG5",1,11.0722957994483,7.14285714285714,15,"SPECIALIST"
"Acidovorax sp. Leaf78",7.2,7.41992377642549,4.23529411764706,10.2857142857143,"NON SIGNIFICANT"
"Acidovorax sp. MR-S7",11.9112781954887,15.3387232905623,10.4340538376088,20.0557158501627,"NON SIGNIFICANT"
"Acidovorax sp. NB1",6.88095238095238,11.6066062724598,7.40791139240506,15.6216216216216,"SPECIALIST"
"Acidovorax sp. NO-1",1,3.51846666666667,1.6,4,"SPECIALIST"
"Acidovorax sp. PRC11",4.48148148148148,11.3211627456732,7.11764705882353,15.34914268218,"SPECIALIST"
"Acidovorax sp. SRB_24",5.12121212121212,7.56790762048467,4.56756756756757,11.2666666666667,"NON SIGNIFICANT"
"Acidovorax sp. SUPP1855",4.5,7.30170216583793,4.23529411764706,10.2857142857143,"NON SIGNIFICANT"
"Acidovorax temperans",11.037412314887,16.3297042029691,11.3706891642701,21.4886191198786,"SPECIALIST"
"Acinetobacter baumannii",27.6665326633166,20.8491689605427,15.3966053463762,25.8393421149826,"GENERALIST"
"Acinetobacter beijerinckii",1,1.939,1,2,"NON SIGNIFICANT"
"Acinetobacter bohemicus",1,4.71825714285714,2.57142857142857,6,"SPECIALIST"
"Acinetobacter calcoaceticus",10.1239669421488,11.7375213653526,7.8000941393262,15.9090909090909,"NON SIGNIFICANT"
"Acinetobacter haemolyticus",11.7647058823529,9.34810012195961,5.5518018018018,12.5,"NON SIGNIFICANT"
"Acinetobacter johnsonii",1.38461538461538,4.7409,2.98928571428571,6,"SPECIALIST"
"Acinetobacter nosocomialis",2.11183159477493,18.6858831046066,13.586046854646,23.8309611777923,"SPECIALIST"
"Acinetobacter sichuanensis",5.12121212121212,7.67921724243367,4.56756756756757,11.2666666666667,"NON SIGNIFICANT"
"Acinetobacter sp.",1.56521739130435,10.171899319713,6.26086956521739,13.7314285714286,"SPECIALIST"
"Acrocarpospora catenulata",15.1694169309588,30.7282234638126,25.1869920794167,35.9288307596506,"SPECIALIST"
"Acrocarpospora corrugata",4.58217949116857,25.1733719856074,19.0265613502125,30.201165496941,"SPECIALIST"
"Acrocarpospora macrocephala",29.7410932899252,31.6313752752835,26.1416028325814,37.1814172778008,"NON SIGNIFICANT"
"Acrocarpospora phusangensis",6.76879039055915,24.780471340001,19.3258986698809,30.0220633314711,"SPECIALIST"
"Acrocarpospora pleiomorpha",18.7729218718347,26.317174773525,20.8851907324115,32.0235400782933,"SPECIALIST"
"Actibacterium sp.",10.5042016806723,13.0273026539632,8.67905890804598,17.3611111111111,"NON SIGNIFICANT"
"Actibacterium sp. 188UL27-1",4.41379310344828,8.45989088580829,5.33333333333333,11.6363636363636,"SPECIALIST"
"Actimicrobium sp. GrIS 1.19",12.2388620504563,17.3044478474082,12.3045792864489,22.3769587763661,"SPECIALIST"
"Actinacidiphila acididurans",20.6971921359273,24.8355670316131,18.9404000344046,29.9123500009702,"NON SIGNIFICANT"
"Actinacidiphila alni",1.44410487373331,16.9321887748407,11.8271717114158,21.7398178730107,"SPECIALIST"
"Actinacidiphila bryophytorum",5.65785714285714,20.7974657727901,15.5162897889178,26.32709489906,"SPECIALIST"
"Actinacidiphila cocklensis",19.4912322916353,24.49351354865,18.414401074696,30.222725416486,"NON SIGNIFICANT"
"Actinacidiphila epipremni",15.3656095409748,23.3574105178462,17.9408043910026,28.7091286218415,"SPECIALIST"
"Actinacidiphila glaucinigra",35.2149837981339,27.7406356242321,22.1102786877387,33.5125565979286,"GENERALIST"
"Actinacidiphila guanduensis",8.52631578947368,8.99073984807521,5.58155172413793,12.4615384615385,"NON SIGNIFICANT"
"Actinacidiphila oryziradicis",4.16228401187724,28.9646669278704,22.9970978017936,34.4287405562839,"SPECIALIST"
"Actinacidiphila paucisporea",8.15730337078652,14.2128446408662,9.22496822033898,18.9432837528604,"SPECIALIST"
"Actinacidiphila rubida",13.426343448042,24.2336612383691,18.6638158334881,29.4193365586595,"SPECIALIST"
"Actinacidiphila soli",26.0511674118231,32.1127758533589,26.6933848161849,37.3845592257181,"SPECIALIST"
"Actinacidiphila sp. DG2A-62",8.31232361241769,18.1948343088095,12.9353935286145,22.981242211205,"SPECIALIST"
"Actinacidiphila yanglinensis",6.19392482261186,20.4984181256976,15.185718696545,25.8954626194018,"SPECIALIST"
"Actinacidiphila yeochonensis",9.91364205256571,15.2715395116298,10.7476255088195,20.1552162849873,"SPECIALIST"
"Actinoallomurus bryophytorum",28.2203368040791,38.1161774433875,32.9125092822862,41.8971591957083,"SPECIALIST"
"Actinoallomurus iriomotensis",19.5664610243375,38.8678697277349,34.2083956854237,42.2909019722651,"SPECIALIST"
"Actinoallomurus purpureus",25.5415139389868,33.2202902205545,27.2043387025906,38.6192918526492,"SPECIALIST"
"Actinoallomurus rhizosphaericola",26.2021411722011,29.4193617979607,23.7538580524073,35.0072763073845,"NON SIGNIFICANT"
"Actinoallomurus soli",18.9954347197316,32.0499407976173,25.5630573201972,37.0469372127173,"SPECIALIST"
"Actinoallomurus sp.",30.192841077509,39.6123432075959,35.3066465665539,42.5005318961714,"SPECIALIST"
"Actinoallomurus sp. NBC_01490",18.0960795038787,38.0778794985344,33.4785732992171,41.8791486922725,"SPECIALIST"
"Actinoallomurus spadix",23.409680515512,31.4885739812103,25.5897207312248,37.0130901681063,"SPECIALIST"
"Actinoalloteichus caeruleus",21.6088721368513,19.7054716888679,14.3290568042083,25.0694619035108,"NON SIGNIFICANT"
"Actinoalloteichus fjordicus",7.74518790100825,16.843849634684,12.2806436786928,21.6154306298943,"SPECIALIST"
"Actinoalloteichus hymeniacidonis",3.2,5.76627301587302,3.2,8,"NON SIGNIFICANT"
"Actinoalloteichus sp. AHMU CJ021",29.4258250231315,22.526200458743,16.9058096378513,27.8093581690701,"GENERALIST"
"Actinoalloteichus spitiensis",13.5250804319227,25.3815275364281,19.4572311100026,31.4370978185109,"SPECIALIST"
"Actinobacteria bacterium 13_1_20CM_2_65_11",15.8362916484918,23.711752812024,18.5266838869558,28.9734689765054,"SPECIALIST"
"Actinobacteria bacterium 13_1_20CM_2_66_18",4.36995098867669,23.5177681395015,17.8179672616342,28.8015769474618,"SPECIALIST"
"Actinobacteria bacterium 13_1_20CM_3_68_10",14.9769358843303,40.2911960100334,36.4740368958593,42.6315762486546,"SPECIALIST"
"Actinobacteria bacterium 13_1_20CM_3_68_9",29.7588587107221,41.047502523159,37.5416829440006,42.6931895942749,"SPECIALIST"
"Actinobacteria bacterium 13_1_20CM_3_71_11",17.9787973718935,39.0675739458879,34.5091131148498,42.3399868991538,"SPECIALIST"
"Actinobacteria bacterium 13_1_20CM_4_66_15",11.6053319393623,17.3355605334192,12.1088939848501,22.4934143870314,"SPECIALIST"
"Actinobacteria bacterium 13_1_20CM_4_68_12",14.5091283860812,40.7188838825385,37.3466538995965,42.6746386780328,"SPECIALIST"
"Actinobacteria bacterium 13_1_20CM_4_69_9",19.554632174596,40.8976048576415,37.215613943784,42.6908689006235,"SPECIALIST"
"Actinobacteria bacterium 13_1_40CM_2_65_8",5.33333333333333,5.75500058304269,3.2,8,"NON SIGNIFICANT"
"Actinobacteria bacterium 13_1_40CM_2_66_13",1.17188925256211,21.4420952475804,15.8550285896602,27.1058020477816,"SPECIALIST"
"Actinobacteria bacterium 13_1_40CM_3_66_19",1.0564681724846,19.8834144176578,14.6693156698624,25.1567283269699,"SPECIALIST"
"Actinobacteria bacterium 13_1_40CM_4_65_12",31.8998117690131,31.867459686787,26.1356445040894,36.9941073970342,"NON SIGNIFICANT"
"Actinobacteria bacterium 13_1_40CM_66_12",2.03700440528634,14.3566195042413,9.71428571428572,18.9547351307411,"SPECIALIST"
"Actinobacteria bacterium 13_2_20CM_2_66_6",4.28873644077751,36.4831020063729,31.7392634380334,40.8568442334536,"SPECIALIST"
"Actinobacteria bacterium 13_2_20CM_2_71_6",16.745977963645,39.5398265648134,35.1299946213655,42.4630232380909,"SPECIALIST"
"Actinobacteria bacterium 13_2_20CM_2_72_6",17.9169545493233,37.1911067794317,32.0615032319222,41.3433070861126,"SPECIALIST"
"Actinobacteria bacterium 13_2_20CM_68_14",14.677688526068,41.3537141910457,38.2172714433921,42.6900573091492,"SPECIALIST"
"Actinobacteria bacterium 21-64-8",10.9532128124913,26.539769235685,20.8667014863545,31.8836159709738,"SPECIALIST"
"Actinobacteria bacterium 66_15",37.2030562030562,20.9535875900565,15.4400392829802,26.161262851873,"GENERALIST"
"Actinobacteria bacterium 69-20",11.5839119390347,21.767484228083,16.2231455176774,27.0554743011546,"SPECIALIST"
"Actinobacteria bacterium ATB1",5.42228739002933,12.586449477454,8.14537444933921,16.9633027522936,"SPECIALIST"
"Actinobacteria bacterium HGW-Actinobacteria-1",1.7593984962406,14.7520161563902,10.2736013513514,19.5,"SPECIALIST"
"Actinobacteria bacterium HGW-Actinobacteria-2",7.14285714285714,6.57517775933217,3.84615384615385,10,"NON SIGNIFICANT"
"Actinobacteria bacterium HGW-Actinobacteria-4",26.9408574278378,30.6226325383357,24.7156942826841,35.9349712052694,"NON SIGNIFICANT"
"Actinobacteria bacterium HGW-Actinobacteria-7",16.2430991520022,24.9900633862348,19.137645371993,30.6018187248488,"SPECIALIST"
"Actinobacteria bacterium IMCC26207",1.22699386503067,9.46742838972235,5.8781512605042,13.3333333333333,"SPECIALIST"
"Actinobacteria bacterium OK006",1.78496722911728,17.6158956530076,12.7868937449776,22.656879234191,"SPECIALIST"
"Actinobacteria bacterium OK074",9.38843298163345,17.3201603592419,12.1645569620253,22.4753281759179,"SPECIALIST"
"Actinobacteria bacterium OV320",3.71042471042471,11.1847183725948,7.11851851851852,15.2539682539683,"SPECIALIST"
"Actinobacteria bacterium OV450",1.22252693437806,14.8444132047912,9.82834645669291,19.6908221921787,"SPECIALIST"
"Actinobacteria bacterium QS_8_72_14",2.35428741269134,17.9925547222695,12.7755490824257,22.8616829865744,"SPECIALIST"
"Actinobacteria bacterium RBG_13_63_9",7.43343653250774,13.1019103489047,8.99250936329588,17.5255474452555,"SPECIALIST"
"Actinobacteria bacterium RBG_16_64_13",9.42394288852279,16.7211345391581,11.3113446382019,21.8653559601972,"SPECIALIST"
"Actinobacteria bacterium RBG_16_67_10",22.2585981877138,36.1330914483747,30.7731168964569,40.5469165879749,"SPECIALIST"
"Actinobacteria bacterium RBG_16_68_12",22.7372327894029,39.9692762884213,35.6790178670047,42.5496971981103,"SPECIALIST"
"Actinobacteria bacterium RBG_16_68_21",10.8,8.96821263147207,5.58155172413793,12.4615384615385,"NON SIGNIFICANT"
"Actinobacteria bacterium RBG_16_70_17",11.4285714285714,20.2057073450048,15.022923948614,26.0699107897299,"SPECIALIST"
"Actinobacteria bacterium RBG_19FT_COMBO_36_27",2.8822184105203,14.5541792852216,10.1428571428571,18.8837121051516,"SPECIALIST"
"Actinobacteria bacterium RBG_19FT_COMBO_54_7",2,1.923,1,2,"NON SIGNIFICANT"
"Actinobacteria bacterium RBG_19FT_COMBO_70_19",24.2009954718418,36.8628486537043,31.6219096988299,41.3521048686357,"SPECIALIST"
"Actinobacteria bacterium SCGC AG-212-D09",23.3502818613905,23.4106167473898,18.0681590200374,29.215605894864,"NON SIGNIFICANT"
"Actinobaculum massiliense",33.5972201008095,22.0759940916174,16.0966703256495,27.3895045972557,"GENERALIST"
"Actinocatenispora comari",7.61238153469887,25.4676527433005,19.5210133023341,31.1000020562228,"SPECIALIST"
"Actinocatenispora rupis",15.0807510416484,28.8856593214694,22.520195367408,34.5952341118883,"SPECIALIST"
"Actinocatenispora sera",17.3781081600145,28.0895985868842,21.9542268535381,33.6768798725829,"SPECIALIST"
"Actinocatenispora thailandica",17.6802149607758,22.721512563027,16.6672087970778,28.5512646225402,"NON SIGNIFICANT"
"Actinocorallia herbida",6.60335934400212,20.2217981270088,14.5091041348769,25.7892561983471,"SPECIALIST"
"Actinocorallia populi",15.8167611907602,26.0952421767463,20.3038730029018,31.5943783667384,"SPECIALIST"
"Actinocorallia sp. API 0066",15.5,14.0056899346853,9.75511331590012,18.6601941747573,"NON SIGNIFICANT"
"Actinocorallia sp. A-T 12471",19.7109375,17.9110557130507,12.326610505746,23.3638275193798,"NON SIGNIFICANT"
"Actinocrinis puniceicyclus",32.6920903101517,30.8726805443079,25.3558365468514,35.9806597291929,"NON SIGNIFICANT"
"Actinocrinis sp.",6.09084591375168,40.0473189878909,35.833912078488,42.5790757799312,"SPECIALIST"
"Actinocrispum wychmicini",17.7927330780345,30.1051561423779,24.6226458745327,35.3601006488606,"SPECIALIST"
"Actinokineospora alba",16.3807445637737,26.6512511481705,20.6299291757898,32.4746599696248,"SPECIALIST"
"Actinokineospora auranticolor",8.13673567645643,19.4093324840727,13.6502250777488,24.8726044658032,"SPECIALIST"
"Actinokineospora baliensis",5.15409309791332,23.952188559635,18.4318154477222,29.4557130082984,"SPECIALIST"
"Actinokineospora bangkokensis",7.26248548199768,21.9003337255897,15.9476877276468,27.5216834583262,"SPECIALIST"
"Actinokineospora cianjurensis",10.1407678244973,16.7998680755531,11.9978370583994,21.6976370887338,"SPECIALIST"
"Actinokineospora diospyrosa",18.8928086838535,18.8791389539472,13.4005432399502,24.4527540378167,"NON SIGNIFICANT"
"Actinokineospora enzanensis",11.1717735157026,24.6636214888231,19.26160344207,30.3646752152981,"SPECIALIST"
"Actinokineospora fastidiosa",5.6542750929368,12.0191882858944,7.8,16.3548387096774,"SPECIALIST"
"Actinokineospora globicatena",11.2830953640049,22.1098365478999,16.2268403697826,27.3717199941828,"SPECIALIST"
"Actinokineospora inagensis",18.0118845500849,21.3632809390061,15.6013272450656,26.4318470871643,"NON SIGNIFICANT"
"Actinokineospora iranica",21.1687225590633,21.8172400982666,16.1170300192131,27.2327494222677,"NON SIGNIFICANT"
"Actinokineospora pegani",1.30837304288632,14.0316531174242,9.70707070707071,18.6601941747573,"SPECIALIST"
"Actinokineospora sp.",33.799651505992,35.174720416322,29.9498183020206,39.7784611264931,"NON SIGNIFICANT"
"Actinokineospora sp. NBRC 105648",8.33403398767323,23.7310515269297,17.6018426645999,29.132300501981,"SPECIALIST"
"Actinokineospora sp. PR83",20.894135005533,22.080177685271,16.6596939750184,27.6728995711138,"NON SIGNIFICANT"
"Actinokineospora sp. UTMC 2448",22.4083948441115,21.8720626609356,16.5194230468355,27.425847052482,"NON SIGNIFICANT"
"Actinokineospora spheciospongiae",5.31001890359168,13.4592779850353,8.69659442724458,18.1225806451613,"SPECIALIST"
"Actinokineospora terrae",3.35530125465325,20.1531119328295,14.6200586257035,25.5101031499337,"SPECIALIST"
"Actinokineospora xionganensis",8.30991300309341,25.4234342977756,19.7509281263177,30.7413192948509,"SPECIALIST"
"Actinomadura alba",27.0344350799128,32.2952615162847,26.5678252443861,37.3282775302786,"NON SIGNIFICANT"
"Actinomadura algeriensis",13.8901610970576,20.207156813198,15.2579145732578,25.5658228267709,"SPECIALIST"
"Actinomadura atramentaria",16.464,19.9144783100444,14.3279203653124,25.362676056338,"NON SIGNIFICANT"
"Actinomadura bangladeshensis",11.9574898577518,30.9239217047756,25.3214156581702,36.3616311527128,"SPECIALIST"
"Actinomadura barringtoniae",7.81000755604063,23.0361791370095,17.3346514837132,28.6056935291554,"SPECIALIST"
"Actinomadura catellatispora",10.5719980069756,18.653300167413,13.3266383937837,23.9480812641084,"SPECIALIST"
"Actinomadura chibensis",15.0984649943841,22.8195207770602,17.3467757660306,28.370406063242,"SPECIALIST"
"Actinomadura citrea",1.76395465740779,23.692711812558,18.1084141364571,29.2380289469568,"SPECIALIST"
"Actinomadura coerulea",24.536490914507,19.8392398728547,14.4329770457333,24.744729454407,"NON SIGNIFICANT"
"Actinomadura craniellae",15.4787994282992,22.7346770173815,17.1287664374127,28.0622051700374,"SPECIALIST"
"Actinomadura cremea",3.47594581971042,21.0245141796871,15.1531367118405,26.4015152606796,"SPECIALIST"
"Actinomadura darangshiensis",17.0046031500661,25.3693348313329,19.6239241758558,30.8875100932852,"SPECIALIST"
"Actinomadura decatromicini",4.31048713158408,23.6605108380495,18.1499438076624,29.0276980399878,"SPECIALIST"
"Actinomadura fibrosa",29.0850940665702,26.6031632997904,21.0526032322224,32.071844502685,"NON SIGNIFICANT"
"Actinomadura flavalba",8.11464968152866,18.050193520679,12.6425070018225,23.3926553672316,"SPECIALIST"
"Actinomadura formosensis",3.17883987704563,27.3889473931071,21.4282467383595,32.5940063729704,"SPECIALIST"
"Actinomadura geliboluensis",11.6334861071326,22.8439433446823,17.1116201228895,28.2092488751601,"SPECIALIST"
"Actinomadura graeca",28.3720163787077,22.4747468284127,17.1983133706424,28.1991026153713,"GENERALIST"
"Actinomadura hallensis",10.2463582519609,19.3864189690932,13.9174214456545,24.4776290630975,"SPECIALIST"
"Actinomadura harenae",17.9626168224299,13.9642345084935,9.65708417085427,18.6647677517609,"NON SIGNIFICANT"
"Actinomadura hibisca",6.96402877697842,12.5164046950096,8.27350427350427,16.9824561403509,"SPECIALIST"
"Actinomadura kijaniata",21.0196404290678,20.9675163156064,15.5152364674707,26.4353030590918,"NON SIGNIFICANT"
"Actinomadura latina",12.6531030945461,26.6986562094983,20.7266557799057,32.2238527072839,"SPECIALIST"
"Actinomadura lepetitiana",30.3366515264216,28.5595980112342,23.3397650471435,33.956263445023,"NON SIGNIFICANT"
"Actinomadura litoris",1.98313981878357,27.9744504081366,22.087028829035,33.3440716027214,"SPECIALIST"
"Actinomadura logoneensis",8.67641996557659,14.4429820284226,9.56546489563567,19.1673003802281,"SPECIALIST"
"Actinomadura luteofluorescens",22.3039301310044,23.7604059806003,18.1833790805372,29.0611844167635,"NON SIGNIFICANT"
"Actinomadura luzonensis",19.4047035766781,21.6864184266786,15.9681486250323,26.8964394853013,"NON SIGNIFICANT"
"Actinomadura macra",28.9114475797201,20.6580023988826,15.169847557316,25.9364066680387,"GENERALIST"
"Actinomadura macrotermitis",14.0090841269145,22.7443857401048,17.4004092854436,28.1035136294217,"SPECIALIST"
"Actinomadura madurae",24.6801953572643,32.3395589222862,26.8233695169377,37.764467347763,"SPECIALIST"
"Actinomadura mexicana",25.6807780320366,23.5374827078731,17.9183359949743,29.2863690308431,"NON SIGNIFICANT"
"Actinomadura meyerae",12.7456647398844,16.0326500745379,11.2592093538783,20.9203036053131,"NON SIGNIFICANT"
"Actinomadura montaniterrae",12.3358762853828,24.7581180290361,18.7975510867723,30.5306558916738,"SPECIALIST"
"Actinomadura namibiensis",23.6767636508569,25.6711269135129,19.6309555545555,31.3332411508124,"NON SIGNIFICANT"
"Actinomadura nitritigenes",11.182623420607,23.1568826563143,17.4292343078348,28.5797783064338,"SPECIALIST"
"Actinomadura oligospora",7.77240285487708,15.8116986278172,10.8767114501383,20.9916848964717,"SPECIALIST"
"Actinomadura parmotrematis",29.8334499650105,20.0174795543546,14.3439468179325,25.1519936057506,"GENERALIST"
"Actinomadura pelletieri",15.9569905074417,20.9030699958582,15.5649109069284,26.0308774367563,"NON SIGNIFICANT"
"Actinomadura physcomitrii",24.2029544622146,27.024332065016,21.4139771094271,32.3565108752055,"NON SIGNIFICANT"
"Actinomadura rayongensis",35.1562778272484,22.8651349600538,17.2910299276603,28.3573352486981,"GENERALIST"
"Actinomadura roseirufa",17.8271202995279,21.7869967156748,15.9275178395753,26.8497372130325,"NON SIGNIFICANT"
"Actinomadura rubrisoli",12.8938073934542,24.1152792327421,18.4879156459784,29.5618892077413,"SPECIALIST"
"Actinomadura rubrobrunea",24.1017255836533,24.056635326161,18.2235634894194,29.7774304058381,"NON SIGNIFICANT"
"Actinomadura rubteroloni",15.4435226547543,21.683402742199,16.4721163941803,26.8160798670114,"SPECIALIST"
"Actinomadura rudentiformis",17.2532494251483,26.3654213785507,20.337102944812,31.8847225197296,"SPECIALIST"
"Actinomadura rugatobispora",29.5340295787482,30.1782925416892,24.3585614263631,35.6116014518989,"NON SIGNIFICANT"
"Actinomadura rupiterrae",10.8051660516605,16.456553384841,11.6097086508292,21.3752873219267,"SPECIALIST"
"Actinomadura soli",7.85295155221072,26.6037733216109,21.3037106709862,32.3712343448755,"SPECIALIST"
